freq_low_mhz,freq_high_mhz,country,region,service,status,application,footnotes,typical_devices,source,note
1.613800,1.626500,ITU,Region 3,MOBILE-SATELLITE (Earth-to-space),Secondary,,,"Satellite phones, VSAT terminals, satellite internet; Mobile phones, cellular base stations (2G/3G/4G/5G); ILS, VOR, DME, TACAN, instrument landing systems",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
1.613800,1.626500,ITU,Region 3,AERONAUTICAL RADIONAVIGATION,PRIMARY,,,"Satellite phones, VSAT terminals, satellite internet; Mobile phones, cellular base stations (2G/3G/4G/5G); ILS, VOR, DME, TACAN, instrument landing systems",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
1.613800,1.626500,ITU,Region 3,Mobile-satellite (space-to-Earth),Secondary,,5.208B,"Satellite phones, VSAT terminals, satellite internet; Mobile phones, cellular base stations (2G/3G/4G/5G); ILS, VOR, DME, TACAN, instrument landing systems",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
1.613800,1.626500,ITU,Region 3,Radiodetermination-satellite,Secondary,,,"Satellite phones, VSAT terminals, satellite internet; Mobile phones, cellular base stations (2G/3G/4G/5G); ILS, VOR, DME, TACAN, instrument landing systems",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
1.613800,1.626500,ITU,Region 3,(Earth-to-space),Secondary,,,"Satellite phones, VSAT terminals, satellite internet; Mobile phones, cellular base stations (2G/3G/4G/5G); ILS, VOR, DME, TACAN, instrument landing systems",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
1.613800,1.626500,USA,USA,MOBILE-SATELLITE (Earth-to-space),Secondary,,US319 US380 5.341 5.364 5.365 5.366 5.367 5.368 5.372 US208,"Satellite phones, VSAT terminals, satellite internet; Mobile phones, cellular base stations (2G/3G/4G/5G); ILS, VOR, DME, TACAN, instrument landing systems",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
1.613800,1.626500,USA,USA,AERONAUTICAL RADIONAVIGATION,PRIMARY,,US260 5.341 5.364 5.365 5.366 5.367 5.368 5.372 US208,"Satellite phones, VSAT terminals, satellite internet; Mobile phones, cellular base stations (2G/3G/4G/5G); ILS, VOR, DME, TACAN, instrument landing systems",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
1.613800,1.626500,USA,USA,RADIODETERMINATION-SATELLITE (Earth-to-space),Secondary,,5.341 5.364 5.365 5.366 5.367 5.368 5.372 US208,"Satellite phones, VSAT terminals, satellite internet; Mobile phones, cellular base stations (2G/3G/4G/5G); ILS, VOR, DME, TACAN, instrument landing systems",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
1.613800,1.626500,USA,USA,Mobile-satellite (space-to-Earth),Secondary,,5.341 5.364 5.365 5.366 5.367 5.368 5.372 US208,"Satellite phones, VSAT terminals, satellite internet; Mobile phones, cellular base stations (2G/3G/4G/5G); ILS, VOR, DME, TACAN, instrument landing systems",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
1.625000,1.705000,ITU,Region 1/2,FIXED,PRIMARY,,,"AM/FM radios, DAB receivers, TV sets; Radar systems, speed guns, weather radar; Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
1.625000,1.705000,ITU,Region 1/2,MOBILE,PRIMARY,,,"AM/FM radios, DAB receivers, TV sets; Radar systems, speed guns, weather radar; Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
1.625000,1.705000,ITU,Region 1/2,BROADCASTING,PRIMARY,,5.89,"AM/FM radios, DAB receivers, TV sets; Radar systems, speed guns, weather radar; Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
1.625000,1.705000,ITU,Region 1/2,Radiolocation,Secondary,,,"AM/FM radios, DAB receivers, TV sets; Radar systems, speed guns, weather radar; Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
1.626500,1.660000,USA,USA,MOBILE-SATELLITE (Earth-to-space),Secondary,,US308 US309 US315 US380 5.341 5.351 5.375,"Mobile phones, cellular base stations (2G/3G/4G/5G)",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
1.660000,1.660500,USA,USA,MOBILE-SATELLITE (Earth-to-space),Secondary,,US308 US309 US380 5.341 5.351 US342,"Radio telescopes, scientific receivers; Mobile phones, cellular base stations (2G/3G/4G/5G)",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
1.660000,1.660500,USA,USA,RADIO ASTRONOMY,PRIMARY,,5.341 5.351 US342,"Radio telescopes, scientific receivers; Mobile phones, cellular base stations (2G/3G/4G/5G)",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
1.660500,1.668400,USA,USA,RADIO ASTRONOMY,PRIMARY,,US74 5.341 US246,"Radio telescopes, scientific receivers; Deep space probes, scientific satellites",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
1.660500,1.668400,USA,USA,SPACE RESEARCH (passive),Secondary,,5.341 US246,"Radio telescopes, scientific receivers; Deep space probes, scientific satellites",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
1.668400,1.670000,USA,USA,METEOROLOGICAL AIDS (radiosonde),Secondary,,5.341 US99 US342,"Radio telescopes, scientific receivers; Radiosondes, weather balloons",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
1.668400,1.670000,USA,USA,RADIO ASTRONOMY,PRIMARY,,US74 5.341 US99 US342,"Radio telescopes, scientific receivers; Radiosondes, weather balloons",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
1.670000,1.675000,USA,USA,FIXED,PRIMARY,,5.341 US211 US362,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",FCC 47 CFR 2.106 (Non-Fed),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
1.670000,1.675000,USA,USA,MOBILE except aeronautical,Secondary,,5.341 US211 US362,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",FCC 47 CFR 2.106 (Non-Fed),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
1.670000,1.675000,USA,USA,mobile,Secondary,,5.341 US211 US362,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",FCC 47 CFR 2.106 (Non-Fed),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
1.675000,1.695000,USA,USA,METEOROLOGICAL AIDS (radiosonde),Secondary,,5.341 US211 US289,"Satellite phones, VSAT terminals, satellite internet; Radiosondes, weather balloons",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
1.675000,1.695000,USA,USA,METEOROLOGICAL-SATELLITE (space-to-Earth),Secondary,,US88 5.341 US211 US289,"Satellite phones, VSAT terminals, satellite internet; Radiosondes, weather balloons",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
1.705000,1.800000,ITU,Region 1/2,FIXED,PRIMARY,,,"Radar systems, speed guns, weather radar; Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G); ILS, VOR, DME, TACAN, instrument landing systems",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
1.705000,1.800000,ITU,Region 1/2,MOBILE,PRIMARY,,,"Radar systems, speed guns, weather radar; Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G); ILS, VOR, DME, TACAN, instrument landing systems",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
1.705000,1.800000,ITU,Region 1/2,RADIOLOCATION,PRIMARY,,,"Radar systems, speed guns, weather radar; Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G); ILS, VOR, DME, TACAN, instrument landing systems",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
1.705000,1.800000,ITU,Region 1/2,AERONAUTICAL RADIONAVIGATION,PRIMARY,,,"Radar systems, speed guns, weather radar; Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G); ILS, VOR, DME, TACAN, instrument landing systems",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
1.705000,1.800000,USA,USA,FIXED,PRIMARY,,US240,"Radar systems, speed guns, weather radar; Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G); ILS, VOR, DME, TACAN, instrument landing systems",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
1.705000,1.800000,USA,USA,MOBILE,PRIMARY,,US240,"Radar systems, speed guns, weather radar; Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G); ILS, VOR, DME, TACAN, instrument landing systems",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
1.705000,1.800000,USA,USA,RADIOLOCATION,PRIMARY,,US240,"Radar systems, speed guns, weather radar; Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G); ILS, VOR, DME, TACAN, instrument landing systems",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
1.710000,1.761000,USA,USA,FIXED,PRIMARY,,5.341 US91 US378 US385,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",FCC 47 CFR 2.106 (Non-Fed),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
1.710000,1.761000,USA,USA,MOBILE,PRIMARY,,5.341 US91 US378 US385,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",FCC 47 CFR 2.106 (Non-Fed),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
1.761000,1.780000,USA,USA,SPACE OPERATION,PRIMARY,,US91,,FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
1.761000,1.780000,USA,USA,(Earth-to-space),Secondary,,G42 US91,,FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
1.780000,1.850000,USA,USA,FIXED,PRIMARY,,,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
1.780000,1.850000,USA,USA,MOBILE,PRIMARY,,,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
1.780000,1.850000,USA,USA,SPACE OPERATION,PRIMARY,,,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
1.780000,1.850000,USA,USA,(Earth-to-space),Secondary,,G42,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
1.800000,1.850000,ITU,Region 1/2,AMATEUR,PRIMARY,,,"Ham radio transceivers, SDR receivers",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
1.800000,1.850000,ITU,Region 3,AMATEUR,PRIMARY,,,"Ham radio transceivers, SDR receivers",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
1.800000,1.850000,ITU,Region 3,FIXED,PRIMARY,,,"Ham radio transceivers, SDR receivers",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
1.800000,1.850000,ITU,Region 3,MOBILE except aeronautical,Secondary,,,"Ham radio transceivers, SDR receivers",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
1.800000,1.850000,ITU,Region 3,mobile,Secondary,,,"Ham radio transceivers, SDR receivers",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
1.800000,1.850000,ITU,Region 3,RADIONAVIGATION,PRIMARY,,,"Ham radio transceivers, SDR receivers",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
1.800000,1.850000,ITU,Region 3,Radiolocation,Secondary,,,"Ham radio transceivers, SDR receivers",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
1.800000,1.850000,USA,USA,AMATEUR,PRIMARY,,NG92,"Ham radio transceivers, SDR receivers",FCC 47 CFR 2.106 (Non-Fed),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
1.850000,2.000000,ITU,Region 1/2,AMATEUR,PRIMARY,,,"GPS receivers, GNSS devices; Point-to-point microwave links, satellite earth stations; Radar systems, speed guns, weather radar; Ham radio transceivers, SDR receivers; Mobile phones, cellular base stations (2G/3G/4G/5G)",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
1.850000,2.000000,ITU,Region 1/2,FIXED,PRIMARY,,,"GPS receivers, GNSS devices; Point-to-point microwave links, satellite earth stations; Radar systems, speed guns, weather radar; Ham radio transceivers, SDR receivers; Mobile phones, cellular base stations (2G/3G/4G/5G)",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
1.850000,2.000000,ITU,Region 1/2,MOBILE except aeronautical mobile,Secondary,,,"GPS receivers, GNSS devices; Point-to-point microwave links, satellite earth stations; Radar systems, speed guns, weather radar; Ham radio transceivers, SDR receivers; Mobile phones, cellular base stations (2G/3G/4G/5G)",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
1.850000,2.000000,ITU,Region 1/2,RADIOLOCATION,PRIMARY,,,"GPS receivers, GNSS devices; Point-to-point microwave links, satellite earth stations; Radar systems, speed guns, weather radar; Ham radio transceivers, SDR receivers; Mobile phones, cellular base stations (2G/3G/4G/5G)",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
1.850000,2.000000,ITU,Region 1/2,RADIONAVIGATION,PRIMARY,,,"GPS receivers, GNSS devices; Point-to-point microwave links, satellite earth stations; Radar systems, speed guns, weather radar; Ham radio transceivers, SDR receivers; Mobile phones, cellular base stations (2G/3G/4G/5G)",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
1.850000,2.025000,USA,USA,FIXED,PRIMARY,,,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",FCC 47 CFR 2.106 (Non-Fed),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
1.850000,2.025000,USA,USA,MOBILE,PRIMARY,,,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",FCC 47 CFR 2.106 (Non-Fed),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
1.930000,1.970000,ITU,Region 1/2,FIXED,PRIMARY,,,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
1.930000,1.970000,ITU,Region 1/2,MOBILE,PRIMARY,,5.388A 5.388B,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
1.930000,1.970000,ITU,Region 1/2,Mobile-satellite (Earth-to-space),Secondary,,,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
1.930000,1.970000,ITU,Region 3,FIXED,PRIMARY,,,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
1.930000,1.970000,ITU,Region 3,MOBILE,PRIMARY,,5.388A 5.388B,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
2.000000,2.065000,ITU,Region 1/2,FIXED,PRIMARY,,,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
2.000000,2.065000,ITU,Region 1/2,MOBILE,PRIMARY,,,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
2.000000,2.065000,USA,USA,FIXED,PRIMARY,,US340,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
2.000000,2.065000,USA,USA,MOBILE,PRIMARY,,US340,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
2.000000,2.065000,USA,USA,MARITIME MOBILE,PRIMARY,,US340 NG7,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",FCC 47 CFR 2.106 (Non-Fed),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
2.010000,2.025000,ITU,Region 1/2,FIXED,PRIMARY,,,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
2.010000,2.025000,ITU,Region 1/2,MOBILE,PRIMARY,,,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
2.010000,2.025000,ITU,Region 1/2,MOBILE-SATELLITE,PRIMARY,,,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
2.010000,2.025000,ITU,Region 1/2,(Earth-to-space),Secondary,,,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
2.010000,2.025000,ITU,Region 3,FIXED,PRIMARY,,,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
2.010000,2.025000,ITU,Region 3,MOBILE,PRIMARY,,5.388A 5.388B,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
2.025000,2.110000,USA,USA,SPACE OPERATION,PRIMARY,,5.392 US90 US92 US222 US346 US347,"Point-to-point microwave links, satellite earth stations; Satellite phones, VSAT terminals, satellite internet; Mobile phones, cellular base stations (2G/3G/4G/5G); Deep space probes, scientific satellites",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
2.025000,2.110000,USA,USA,(Earth-to-space) (space-to-space),Secondary,,5.392 US90 US92 US222 US346 US347,"Point-to-point microwave links, satellite earth stations; Satellite phones, VSAT terminals, satellite internet; Mobile phones, cellular base stations (2G/3G/4G/5G); Deep space probes, scientific satellites",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
2.025000,2.110000,USA,USA,EARTH EXPLORATION-SATELLITE,PRIMARY,,5.392 US90 US92 US222 US346 US347,"Point-to-point microwave links, satellite earth stations; Satellite phones, VSAT terminals, satellite internet; Mobile phones, cellular base stations (2G/3G/4G/5G); Deep space probes, scientific satellites",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
2.025000,2.110000,USA,USA,(Earth-to-space) (space-to-space),Secondary,,5.392 US90 US92 US222 US346 US347,"Point-to-point microwave links, satellite earth stations; Satellite phones, VSAT terminals, satellite internet; Mobile phones, cellular base stations (2G/3G/4G/5G); Deep space probes, scientific satellites",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
2.025000,2.110000,USA,USA,SPACE RESEARCH,PRIMARY,,5.392 US90 US92 US222 US346 US347,"Point-to-point microwave links, satellite earth stations; Satellite phones, VSAT terminals, satellite internet; Mobile phones, cellular base stations (2G/3G/4G/5G); Deep space probes, scientific satellites",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
2.025000,2.110000,USA,USA,(Earth-to-space) (space-to-space),Secondary,,5.392 US90 US92 US222 US346 US347,"Point-to-point microwave links, satellite earth stations; Satellite phones, VSAT terminals, satellite internet; Mobile phones, cellular base stations (2G/3G/4G/5G); Deep space probes, scientific satellites",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
